name	lat	lon	einwohner	typ
vorpommern-greifswald	54.08883	13.39473	54131	Kreisfreie Stadt
rostock	54.08369	12.10063	198993	Hansestadt
hansestadt stralsund	54.3002426924138	13.0863141693115	57866	Kreisfreie Stadt
admannshagen-bargeshagen	54.116700393035	11.983302682209	2812	Gemarkung
ostseebad rerik	54.10466	11.61383	2398	Stadt
dargun	53.901911	12.85675	4995	Stadt
demmin, hansestadt	53.90601	13.04868	12912	Stadt
stavenhagen, reuterstadt	53.699959	12.909622	5951	Stadt
gnoien	53.9726472225032	12.7054095370179	3466	Stadt
groß daberkow	53.50223	13.65036	108	Gemarkung
vorpommern-rügen	54.353595	13.364639	68872	Kreis
chemnitz	50.83330	12.91670	248365	Stadt
plauen, vogtland	50.50000	12.13330	69422	Stadt
zwickau	50.73330	12.50000	98742	Stadt
annaberg-buchholz	50.56670	13.00000	23147	Stadt
ehrenfriedersdorf	50.65000	12.95000	5524	Stadt
elterlein	50.58330	12.86670	3378	Stadt
geyer	50.63330	12.93330	4260	Stadt
jöhstadt	50.51670	13.10000	3381	Stadt
kurort oberwiesenthal	50.41670	12.98330	3015	Kurort, Stadt
scheibenberg, erzgebirge	50.53330	12.91670	2440	Stadt
schlettau, erzgebirge	50.56670	12.95000	2772	Stadt
thum, erzgebirge	50.68330	12.96670	6070	Stadt
glauchau	50.81670	12.53330	26323	Stadt
hohenstein-ernstthal	50.80000	12.71670	16892	Stadt
lichtenstein / sachsen	50.75000	12.65000	13649	Stadt
limbach-oberfrohna	50.86670	12.75000	27043	Stadt
meerane	50.85000	12.46670	18173	Stadt
oberlungwitz	50.78330	12.71670	7008	Stadt
waldenburg, sachsen	50.88330	12.60000	4725	Stadt
augustusburg	50.81670	13.10000	5232	Stadt
brand-erbisdorf	50.86670	13.33330	11761	Stadt
flöha	50.8561	13.0741	10702	Stadt
frauenstein, sachsen	50.80193	13.53678	3425	Stadt
freiberg, sachsen	50.91670	13.36670	43683	Stadt
großschirma	50.96670	13.28330	4125	Stadt
niederschöna	50.96670	13.41670	2137	ehem. Gemeinde
oederan	50.86670	13.16670	7381	Stadt
sayda	50.710341302587	13.4228798095703	2299	Stadt
adorf, vogtland	50.31670	12.26670	6017	Stadt
auerbach / vogtland	50.51670	12.40000	21359	Stadt
bad elster	50.28330	12.23330	4182	Stadt
elsterberg, vogtland	50.60000	12.16670	5280	Stadt
falkenstein / vogtland	50.48330	12.36670	9694	Stadt
grünbach, vogtland	50.45000	12.36670	2069	Höhenluftkurort
klingenthal / sachsen	50.36670	12.46670	9116	Stadt
lengenfeld, vogtland	50.56670	12.36670	8420	Stadt
markneukirchen	50.31670	12.31670	7297	Stadt
mühltroff	50.53330	11.93330	2007	Stadt
mylau	50.61670	12.26670	3119	Stadt
netzschkau	50.61670	12.25000	4641	Stadt
oelsnitz (vogtland)	50.41670	12.16670	12451	Stadt
pausa / vogtland	50.58330	11.98330	4052	Stadt
reichenbach im vogtland	50.61670	12.30000	22117	Stadt
rodewisch	50.53330	12.41670	7762	Stadt
schöneck / vogtland	50.38330	12.31670	3775	Stadt
treuen, vogtland	50.55000	12.30000	9339	Stadt
lengefeld, erzgebirge	50.71670	13.20000	4986	Stadt
marienberg, erzgebirge	50.65000	13.16670	11890	Stadt
olbernhau	50.66670	13.33330	11405	Stadt
kurort seiffen, erzgebirge	50.65000	13.45000	2761	Kurort
wolkenstein	50.65000	13.08330	4309	Stadt
zöblitz	50.65000	13.23330	3199	Stadt
zschopau	50.75000	13.06670	11939	Stadt
burgstädt, sachsen	50.91670	12.81670	12412	Stadt
frankenberg / sachsen	50.91670	13.03330	17299	Stadt
geringswalde	51.08330	12.91670	5224	Stadt
hainichen, sachsen	50.96670	13.11670	9744	Stadt
lunzenau	50.95000	12.76670	5304	Stadt
mittweida	50.98330	12.98330	16760	Stadt
penig	50.93330	12.71670	8447	Stadt
rochlitz	51.05000	12.80000	7233	Stadt
lugau / erzgebirge	50.73330	12.75000	7929	Stadt
oelsnitz / erzgebirge	50.71670	12.70000	12841	Stadt
stollberg / erzgebirge	50.71670	12.80000	13356	Stadt
thalheim / erzgebirge	50.70000	12.85000	7756	Stadt
zwönitz	50.63330	12.80000	11905	Stadt
aue, sachsen	50.58330	12.70000	19124	Stadt
grünhain-beierfeld	50.56670	12.80000	4110	Stadt
grünhain	50.58330	12.81670	6354	ehem. Stadt
eibenstock	50.4942	12.5993	6924	Stadt
johanngeorgenstadt	50.43330	12.73330	5928	Stadt
lauter / sachsen	50.56670	12.73330	5103	Stadt
lößnitz	50.61670	12.71670	10769	Stadt
schneeberg, erzgebirge	50.60000	12.63330	17383	Stadt
schwarzenberg / erzgebirge	50.55000	12.78330	19309	Stadt
crimmitschau	50.81670	12.38330	22528	Stadt
hartenstein bei zwickau	50.66830	12.67140	5146	Stadt
kirchberg, sachsen	50.61670	12.53330	9895	Stadt
werdau, sachsen	50.73330	12.38330	24559	Stadt
wildenfels bei zwickau	50.65760	12.58290	4089	Stadt
wilkau-haßlau	50.66670	12.51670	12102	Stadt
dresden	51.05000	13.75000	487421	Stadt
görlitz, neiße	51.15268	14.97056	58154	Stadt
hoyerswerda	51.43821	14.25253	43899	Stadt
bautzen	51.18072	14.42792	42112	Stadt
bischofswerda	51.12557	14.1762	13413	Stadt
schirgiswalde	51.07636	14.42562	3081	Stadt
weißenberg, sachsen	51.19871	14.65865	3672	Stadt
wilthen	51.09788	14.39395	6761	Stadt
coswig bei dresden	51.130660800737	13.5780643280029	22449	Stadt
lommatzsch	51.1963426899471	13.3078964233398	6083	Stadt
meißen, sachsen	51.1633504354592	13.4812400634765	28543	Stadt
nossen	51.05000	13.30000	6336	Stadt
radebeul	51.1117214378571	13.649485015869	32818	Stadt
radeburg	51.2131855840929	13.7233858306885	7874	Stadt
bad muskau	51.54985	14.71651	4035	Stadt
niesky	51.2935597473446	14.8288879577636	11432	Stadt
reichenbach / oberlausitz	51.14258	14.79934	4375	Stadt
rothenburg / oberlausitz	51.33522	14.96723	5909	Stadt
weißwasser / oberlausitz	51.50428	14.63517	22218	Stadt
gröditz bei riesa	51.41294	13.4447299999999	8301	Stadt
großenhain, sachsen	51.2914459048752	13.5314713001251	17011	Stadt
riesa	51.3063320341141	13.2878978729248	37084	Stadt
strehla	51.3525730412832	13.2258327301025	4342	Stadt
bernstadt auf dem eigen	51.04749	14.82626	4204	Stadt
ebersbach / sachsen	51.00578	14.58794	9519	Stadt
herrnhut	51.01754	14.74113	2793	Stadt
kurort jonsdorf	50.85409	14.69642	1963	Kurort
löbau	51.09849	14.6662699999999	16150	Stadt
neugersdorf, sachsen	50.97833	14.6073	6531	Stadt
neusalza-spremberg	51.03823	14.5277	2540	Stadt
ostritz	51.0163	14.92983	3100	Stadt
seifhennersdorf	50.93603	14.6061500000001	4932	Stadt
zittau	50.8990256257077	14.8053191955566	25871	Stadt
bad gottleuba-berggießhübel	50.8543	13.94532	6277	Stadt
bad schandau	50.92192	14.15365	3190	Stadt
dohna, sachsen	50.95673	13.85815	6053	Stadt
heidenau, sachsen	50.9762749910919	13.8651550476075	16836	Stadt
hohnstein	50.97958	14.1141700000001	3839	Stadt
königstein / sächsische schweiz	50.9168082237183	14.0729656402589	2994	Stadt
liebstadt	50.86102	13.85209	1444	Stadt
neustadt in sachsen	51.02528	14.2111	10899	Stadt
pirna	50.95326	13.93815	40259	Stadt
kurort rathen, sachsen	50.94973	14.0835	460	Kurort
sebnitz	50.97146	14.27385	9496	Stadt
wehlen	50.95659	14.03179	1724	Stadt
stolpen	51.04894	14.07902	6225	Stadt
altenberg, erzgebirge	50.7642027700597	13.7577736083986	5401	Stadt
dippoldiswalde	50.8957530080532	13.6677299682617	8506	Stadt
freital	51.0017	13.6488	39276	Stadt
geising	50.75663	13.7907299999999	3407	Stadt
glashütte, sachsen	50.85184	13.7750599999999	4761	Stadt
rabenau, sachsen	50.96391	13.64316	4743	Stadt
tharandt	50.9865689686463	13.5776351745606	5700	Stadt
wilsdruff	51.0505125865027	13.5364757354737	13708	Stadt
bernsdorf, oberlausitz	51.37519	14.06664	5799	Stadt
elstra	51.2225	14.13242	3191	Stadt
großröhrsdorf, oberlausitz	51.14409	14.02971	7491	Stadt
kamenz	51.27377	14.10357	18308	Stadt
königsbrück	51.2677	13.89972	4876	Stadt
lauta bei hoyerswerda	51.45629	14.10285	8940	Stadt
pulsnitz	51.18342	14.01572	6696	Stadt
radeberg, sachsen	51.11392	13.91364	18637	Stadt
wittichenau	51.38377	14.2415100000001	6327	Stadt
leipzig	51.3396	12.3713	498491	Stadt
bad düben	51.594443525229	12.5893004074096	9065	Stadt
delitzsch	51.52555	12.3380999999999	28001	Stadt
eilenburg	51.46011	12.6175499999999	17950	Stadt
schkeuditz	51.3945595453453	12.2241874920654	18915	Stadt
taucha bei leipzig	51.3799371431262	12.4935853915406	14643	Stadt
döbeln	51.11670	13.11670	21365	Stadt
hartha bei döbeln	51.10000	12.96670	7436	Stadt
leisnig	51.16670	12.91670	7335	Stadt
roßwein	51.06670	13.18330	7824	Stadt
waldheim, sachsen	51.06670	13.01670	9217	Stadt
böhlen bei leipzig	51.20000	12.38330	7072	Stadt
borna bei leipzig	51.11670	12.50000	22849	Stadt
frohburg	51.05000	12.55000	8340	Stadt
geithain	51.05000	12.71670	6710	Stadt
groitzsch bei pegau	51.15000	12.28330	8722	Stadt
kitzscher	51.16670	12.56670	6469	Stadt
kohren-sahlis	51.01670	12.61670	3176	Stadt
markkleeberg	51.2750049912737	12.3664402008056	23639	Stadt
markranstädt	51.30000	12.23330	13078	Stadt
pegau	51.16670	12.25000	4917	Stadt
regis-breitingen	51.08330	12.45000	4293	Stadt
rötha	51.20000	12.40000	4036	Stadt
zwenkau	51.2175	12.324167	8992	Stadt
bad lausick	51.15000	12.63330	9031	Stadt
brandis bei wurzen	51.3331391215157	12.6086688995362	9859	Stadt
colditz	51.13330	12.81670	5506	Stadt
grimma	51.23330	12.71670	18236	Stadt
mutzschen	51.26670	12.90000	2445	Stadt
naunhof bei grimma	51.2784681382148	12.5917602539063	8854	Stadt
nerchau	51.26670	12.80000	4392	Stadt
trebsen / mulde	51.28330	12.75000	4433	Stadt
wurzen	51.37014	12.7434900000001	15473	Stadt
belgern bei torgau	51.48472	13.12157	5314	Stadt
dahlen, sachsen	51.3640741621165	12.9962663650513	5117	Stadt
dommitzsch	51.63936	12.87928	3234	Stadt
mügeln bei oschatz	51.23330	13.05000	4940	Stadt
oschatz	51.3007244718862	13.1060569946289	16849	Stadt
schildau, gneisenaustadt	51.4565519884173	12.9306821640015	3844	Gneisenaustadt, Stadt
torgau	51.55746	12.9916000000001	19062	Stadt
dessau, anhalt	51.83414	12.2382299999999	78953	Stadtteil
coswig (anhalt)	51.8842	12.4336000000001	8617	Stadt
griebo	51.8826642319218	12.5181591217041	643	Stadtteil
loburg bei magdeburg	52.1159802353932	12.073778338623	2437	Stadt
oranienbaum	51.7993895940573	12.4009870529176	3493	Stadt
roßlau (elbe)	51.89419	12.2505200000001	13939	Stadtteil
wörlitz	51.8427399893263	12.4184166137695	1654	Stadt
zerbst/anhalt	51.96496	12.08745	16029	Stadt
alsleben (saale)	51.689944827476	11.6768280212402	2738	Stadt
bernburg (saale)	51.79616	11.7349400000001	32021	Stadt
güsten, anhalt	51.79372	11.6076399999999	4161	Stadt
könnern	51.67098	11.7706000000001	8295	Stadt
nienburg (saale)	51.83792	11.76641	4449	Stadt
bitterfeld	51.6250397342558	12.3333511535643	15805	Stadtteil
brehna	51.5581118542846	12.2170433227539	2995	Stadt
jeßnitz (anhalt)	51.6830339207604	12.303433227539	3745	Stadt
raguhn	51.70951	12.26756	3720	Stadt
wolfen, anhalt	51.66109	12.27693	25271	Stadtteil
zörbig	51.62816	12.1197099999999	9766	Stadt
aken (elbe)	51.85452	12.0435600000001	9083	Stadt
gröbzig	51.6814	11.8747100000001	3159	Stadt
köthen (anhalt)	51.7529	11.97555	30345	Stadt
radegast bei köthen, anhalt	51.65686	12.09518	1268	Stadt
annaburg, sachsen-anhalt	51.73097	13.04458	3762	Stadt
bad schmiedeberg	51.68638	12.73361	4217	Stadt
gräfenhainichen	51.72994	12.45368	7817	Stadt
jessen (elster)	51.81363767005	12.987447110422	15226	Stadt
kemberg	51.7700867617824	12.6318453365111	4784	Stadt
prettin	51.66362	12.9254	2114	Stadt
pretzsch (elbe)	51.71776	12.79826	1662	Stadt
lutherstadt wittenberg	51.8744184590771	12.6278591217041	46837	Stadt
zahna	51.91564	12.78599	3639	Stadt
halle (saale)	51.4804145230098	11.9688556269837	238014	Kreisfreie Stadt
bad bibra	51.2084698604946	11.5856603439331	2177	Stadt
bad kösen	51.134027099825	11.726613444519	5490	Stadt
eckartsberga	51.11670	11.55000	1891	Stadt
freyburg (unstrut)	51.2177983484528	11.7680947486879	4414	Stadt
laucha an der unstrut	51.2233122926159	11.6743736083985	2468	Stadt
naumburg (saale)	51.1519112871495	11.8048124496459	29722	Stadt
nebra (unstrut)	51.2878629583287	11.5800037567138	2679	Stadt
osterfeld bei naumburg, saale	51.06670	11.93330	1368	Stadt
stößen	51.10000	11.93330	1076	Stadt
zeitz, elster	51.05000	12.15000	29167	Stadt
lutherstadt eisleben	51.52118	11.55702	24552	Lutherstadt
gerbstedt	51.63384	11.62548	3096	Stadt
hettstedt, sachsen-anhalt	51.6438686240522	11.5090444087982	15855	Stadt
mansfeld, südharz	51.59797	11.45904	8949	Stadt
sandersleben	51.6786167769592	11.5691032592773	2042	Stadt
bad dürrenberg	51.2944990071286	12.0692320053099	11534	Stadt
bad lauchstädt	51.3860318642443	11.8671661376953	4933	Stadt
braunsbedra	51.2860986586055	11.8900436401366	11284	Stadt
leuna	51.32354	12.02457	6977	Stadt
merseburg (saale)	51.35629	11.99233	34790	Stadt
mücheln (geiseltal)	51.2996780088247	11.8000429153442	9419	Stadt
querfurt	51.38146	11.60505	12935	Stadt
schafstädt	51.3827643212211	11.7732231323242	2187	Stadt
schraplau	51.4359218667715	11.6653267089844	1341	Stadt
landsberg bei halle, saale	51.5322544790112	12.1618550476074	8496	Stadt
löbejün	51.6369	11.90142	2352	Stadt
wettin	51.5867833767884	11.8039542010498	2118	Stadt
gutenberg bei halle	51.54722	11.97142	1244	ehem. Gemeinde
nehlitz	51.57599	11.95505	402	ehem. Gemeinde
sennewitz	51.54283	11.95183	1718	ehem. Gemeinde
teicha bei halle	51.55896	11.95528	1446	ehem. Gemeinde
wallwitz (saalkreis)	51.5782330687388	11.9334369842529	1139	ehem. Gemeinde
allstedt	51.40415	11.38814	3153	Stadt
kelbra (kyffhäuser)	51.4351192704763	11.0430846984864	3044	Stadt
sangerhausen	51.4727094979378	11.2998041750226	30976	Stadt
stolberg (harz)	51.5735	10.95508	1407	Stadt
hohenmölsen	51.15000	12.08330	9806	Stadt
lützen	51.2560166319128	12.1417543228149	3658	Stadt
teuchern	51.11670	12.01670	3557	Stadt
weißenfels, saale	51.20000	11.96670	30046	Stadt
magdeburg	52.13196	11.62658	228515	Landeshauptstadt
aschersleben, sachsen-anhalt	51.777777777777	11.488888888888	28706	Stadt
wilsleben	51.80035	11.4247800000001	529	ehem. Gemeinde
egeln	51.94206	11.4298699999999	4061	Stadt
hecklingen bei staßfurt	51.84734	11.53491	8110	Stadt
hoym	51.78474	11.31368	2632	Stadt
staßfurt	51.86084	11.58032	23538	Stadt
falkenstein / harz	51.7071428571428	11.3333285714286	6404	Stadt
landkreis börde	52.321737	11.539796	182866	Kreis
gröningen bei oschersleben	51.93719	11.21835	4121	Stadt
hadmersleben	51.99174	11.30197	1914	Stadt
kroppenstedt	51.94233	11.3080199999999	1632	Stadt
oschersleben (bode)	52.03666	11.24467	17812	Stadt
seehausen, börde	52.10215	11.2926600000001	1911	Stadt
wanzleben	52.06109	11.44304	5387	Stadt
halberstadt	51.89438	11.05369	39784	Stadt
osterwieck	51.97226	10.7114300000001	3932	Stadt
schwanebeck bei oschersleben	51.96766	11.1202000000001	2417	Stadt
schachdorf ströbeck	51.9150123342969	10.9446254867554	1172	Schachdorf
wegeleben	51.88284	11.17088	3128	Stadt
burg bei magdeburg	52.27101	11.85487	24854	Stadt
genthin	52.40067	12.15999	14524	Stadt
gommern	52.0748987185192	11.8240254550171	11371	Stadt
jerichow	52.49953	12.02633	2311	Stadt
möckern bei burg	52.15239	11.95359	6789	Stadt
schermen	52.23134	11.81312	1556	Ortschaft
flecken calvörde	52.39675	11.29757	1758	Flecken
haldensleben	52.28513	11.41844	20021	Stadt
oebisfelde-weferlingen	52.43506	10.98669	7437	Stadt
weferlingen, aller	52.31104	11.05709	2383	Flecken
wolmirstedt	52.25224	11.6283599999999	10716	Stadt
arneburg	52.67283	12.00028	1728	Stadt
bismark (altmark)	52.66261	11.55201	3292	Stadt
havelberg	52.82772	12.07855	7584	Stadt
osterburg (altmark)	52.79624	11.7560100000001	7150	Stadt
sandau (elbe)	52.78747	12.04608	1047	Stadt
seehausen (altmark)	52.8805030495669	11.7392711639404	4289	Stadt
stendal	52.60438	11.8536	37451	Stadt
tangerhütte	52.43455	11.80715	6016	Stadt
tangermünde	52.54993	11.9706	9714	Stadt
werben (elbe)	52.8609483163886	11.9817550476074	853	Stadt
ballenstedt	51.72003	11.2379100000001	7978	Stadt
gernrode, harz	51.7273	11.14294	3900	Stadt
güntersberge	51.6448872488277	10.9813258941651	939	Stadt
harzgerode	51.64137	11.14287	4439	Stadt
quedlinburg	51.79221	11.14154	22795	Stadt
thale	51.747874459594	11.0414169311523	12903	Stadt
barby (elbe)	51.96679	11.8791	4586	Stadt
calbe (saale)	51.90284	11.77582	11319	Stadt
brumby bei schönebeck	51.89584	11.71798	1030	ehem. Gemeinde
glöthe	51.90948	11.67524	1085	ehem. Gemeinde
schönebeck (elbe)	52.01777	11.75026	34096	Stadt
benneckenstein (harz)	51.66656	10.7167899999999	2236	Stadt
blankenburg (harz)	51.80029	10.96662	15896	Stadt
derenburg	51.87102	10.90824	2677	Stadt
elbingerode (harz)	51.76938	10.8063099999999	5706	Stadt
hasselfelde	51.69092	10.85425	3148	Stadt
ilsenburg (harz)	51.86601	10.67949	6334	Stadt
wernigerode	51.83695	10.78495	34209	Stadt
flecken apenburg	52.71119	11.20473	943	Flecken
arendsee (altmark)	52.86796	11.48359	2925	Stadt
flecken diesdorf	52.7511	10.87531	2127	Flecken
gardelegen	52.52708	11.3859600000001	11740	Hansestadt
kalbe (milde)	52.65654	11.3893	2832	Stadt
klötze	52.62768	11.1641	5369	Stadt
hansestadt salzwedel	52.85033	11.16674	21391	Stadt
erfurt	50.98330	11.03330	202450	Stadt
gera	50.86670	12.08330	98095	Stadt
jena	50.9333	11.5833	110000	Stadt
jena	50.93330	11.58330	102442	Stadt
suhl	50.60000	10.70000	43652	Stadt
weimar, thüringen	50.98330	11.31670	64491	Stadt
eisenach, thüringen	50.98330	10.31670	43915	Stadt
dingelstädt, eichsfeld	51.3160830728169	10.3169145767212	4965	Stadt
heilbad heiligenstadt	51.37677	10.13791	17283	Stadt
leinefelde-worbis	51.38769	10.32196	20885	Stadt
bleicherode	51.44226	10.57237	6707	Stadt
ellrich	51.58665	10.6628499999999	6418	Stadt
heringen / helme	51.44738	10.87974	2396	Stadt
nordhausen, thüringen	51.49947	10.7909	43894	Stadt
bad liebenstein	50.81670	10.36670	4153	Stadt
bad salzungen	50.81670	10.23330	16868	Stadt
berka / werra	50.95000	10.08330	4879	Stadt
creuzburg	51.05000	10.25000	2651	Stadt
geisa	50.71670	9.96667	3523	Stadt
kaltennordheim	50.63330	10.16670	1974	Stadt
ruhla	50.88330	10.36670	6912	Stadt
stadtlengsfeld	50.78330	10.13330	2794	Stadt
treffurt	51.1363698991576	10.2337291534424	6278	Stadt
vacha	50.83330	10.01670	3939	Stadt
bad langensalza	51.10000	10.65000	19861	Stadt
bad tennstedt	51.15000	10.83330	2767	Stadt
mühlhausen / thüringen	51.2102480674725	10.4568664550782	37615	Stadt
schlotheim	51.2463735246411	10.6558424179077	4326	Stadt
artern / unstrut	51.3677449344198	11.2954938888549	6580	Stadt
bad frankenhausen / kyffhäuser	51.3566735271764	11.1016307830812	9132	Stadt
clingen	51.2346262484138	10.9306392486573	1178	Stadt
ebeleben	51.2866820008331	10.7338149841308	3202	Stadt
greußen	51.2298430150599	10.9707710266114	4049	Stadt
heldrungen	51.30000	11.21670	2379	Stadt
roßleben	51.2981485198975	11.4345874603272	6403	Stadt
sondershausen, thüringen	51.36959	10.87109	21894	Stadt
wiehe, unstruttal	51.2664851837786	11.4119363967895	2283	Stadt
großenehrich	51.25000	10.83330	3002	Stadt
brotterode	50.83330	10.43330	3136	Kurort, Stadt
meiningen	50.5679	10.4152	21686	Stadt
oberhof, thüringen	50.71670	10.73330	1693	Stadt
oberschönau, thüringen	50.71670	10.61670	944	Kurort
schmalkalden, kurort	50.71670	10.45000	18237	Kurort, Stadt
kurort steinbach-hallenberg	50.70000	10.56670	5960	Kurort, Stadt
wasungen	50.66670	10.36670	3824	Stadt
zella-mehlis	50.65000	10.65000	12726	Stadt
friedrichroda	50.86670	10.56670	5398	Stadt
gotha, thüringen	50.95000	10.71670	47142	Stadt
ohrdruf	50.81670	10.73330	6121	Stadt
tambach-dietharz / thüringer wald	50.80000	10.61670	4488	Stadt
waltershausen	50.90000	10.56670	11501	Stadt
buttstädt	51.11670	11.41670	2840	Stadt
gebesee	51.11670	10.93330	2341	Stadt
kindelbrück	51.2609533202524	11.0899518783569	2069	Stadt
kölleda	51.18330	11.23330	5983	Stadt
rastenberg	51.18330	11.41670	3023	Stadt
sömmerda	51.15000	11.10000	21010	Stadt
weißensee, thüringen	51.1958071122336	11.0649833862303	3819	Stadt
bad colberg-heldburg	50.27500	10.76670	2350	Stadt
eisfeld	50.431643103116	10.910450412029	5806	Stadt
hildburghausen	50.43950110601	10.723922177567	12428	Stadt
römhild	50.395952186873	10.53932823129	1917	Stadt
schleusingen	50.503097766883	10.75031928482	5892	Stadt
themar	50.50000	10.63330	3169	Stadt
ummerstadt	50.25000	10.80000	526	Stadt
arnstadt	50.83330	10.95000	25926	Stadt
gehren, thüringen	50.65000	11.00000	3837	Stadt
großbreitenbach	50.58330	11.01200	3079	Stadt
ilmenau, thüringen	50.68330	10.90000	26833	Stadt
langewiesen	50.66670	10.98330	3729	Stadt
plaue, thüringen	50.78330	10.90000	2047	Stadt
stadtilm	50.76670	11.08330	5319	Stadt
apolda	51.01670	11.50000	24720	Stadt
bad berka	50.90000	11.28330	7741	Stadt
bad sulza	51.08330	11.60000	3082	Stadt
blankenhain, thüringen	50.85000	11.35000	7026	Stadt
buttelstedt	51.06670	11.35000	1431	Stadt
kranichfeld	50.85000	11.20000	3795	Stadt
magdala	50.90000	11.43330	2032	Stadt
neumark bei weimar, thüringen	51.08330	11.26670	531	Stadt
lauscha	50.46670	11.16670	4213	Stadt
neuhaus am rennweg	50.5092	11.1367	6323	Stadt
schalkau	50.40000	11.01670	3463	Stadt
sonneberg, thüringen	50.35000	11.16670	24026	Stadt
steinach, thüringen	50.43330	11.16670	4901	Stadt
bad blankenburg	50.68330	11.26670	7688	Stadt
gräfenthal	50.53330	11.30000	2871	Stadt
königsee	50.66000	11.10000	5758	Stadt
lehesten, thüringer wald	50.46670	11.45000	2161	Stadt
oberweißbach / thüringer wald	50.58330	11.15000	1683	Stadt
rudolstadt	50.71670	11.33330	25793	Stadt
saalfeld / saale	50.65000	11.36670	28173	Stadt
remda-teichel	50.76440	11.25000	3379	Stadt
leutenberg	50.55000	11.45000	2627	Stadt
birkigt bei saalfeld, saale	50.66670	11.48330	486	ehem. Gemeinde
goßwitz bei saalfeld	50.63330	11.48330	1386	ehem. Gemeinde
könitz	50.65000	11.50000	1730	ehem. Gemeinde
lausnitz bei pößneck	50.66670	11.50000	165	ehem. Gemeinde
bürgel, thüringen	50.95000	11.75000	3330	Stadt
camburg	51.05000	11.70000	3072	Stadt
dornburg / saale	51.01670	11.66670	951	Stadt
eisenberg, thüringen	50.96670	11.90000	11532	Stadt
hermsdorf, thüringen	50.90000	11.86670	8865	Stadt
kahla, thüringen	50.80000	11.58330	7489	Stadt
orlamünde	50.78330	11.51670	1327	Stadt
stadtroda	50.85000	11.73330	6524	Stadt
schkölen bei eisenberg	51.03330	11.81670	3028	Stadt
hirschberg, saale	50.40000	11.81670	2653	Stadt
bad lobenstein	50.4522	11.6393	7132	Stadt
neustadt an der orla	50.73330	11.75000	9193	Stadt
pößneck	50.70000	11.60000	13954	Stadt
ranis	50.65000	11.55000	2027	Stadt
schleiz	50.58330	11.81670	9223	Stadt
triptis	50.73330	11.85000	4231	Stadt
ziegenrück, thüringen	50.61670	11.65000	828	Stadt
gefell bei schleiz	50.43330	11.85000	2870	Stadt
tanna bei schleiz	50.50000	11.85000	4264	Stadt
wurzbach	50.46670	11.53330	3953	Stadt
saalburg-ebersdorf	50.4917	11.7	4206	Stadt
auma	50.70000	11.90000	3343	Stadt
bad köstritz	50.93330	12.01670	4003	Stadt
berga / elster	50.75000	12.16670	3978	Stadt
greiz	50.6577	12.1905	24199	Stadt
hohenleuben	50.71670	12.05000	1863	Stadt
münchenbernsdorf	50.81670	11.93330	3469	Stadt
ronneburg, thüringen	50.86670	12.18330	5748	Stadt
weida, thüringen	50.76670	12.06670	8504	Stadt
triebes	50.68330	12.03330	4144	Stadtteil (ehem. Stadt)
zeulenroda	50.65000	11.98330	13750	Stadtteil
altenburg, thüringen	50.98840	12.44470	38417	Stadt
gößnitz, thüringen	50.89030	12.43280	4285	Stadt
lucka, thüringen	51.09510	12.33530	4748	Stadt
meuselwitz, thüringen	51.04750	12.29750	9949	Stadt
schmölln, thüringen	50.89510	12.35650	12967	Stadt
eversen, kreis rotenburg, wümme	53.03781	9.32589000000007	421	Gemeindeteil
venhaus	52.35723	7.44478	1545	Ortschaft
waldniel	51.2333333	6.2666667	11443	Ortschaft
sankt tönis	51.316934926817	6.48360633850098	23113	Stadtteil
vorst	51.30311	6.42688999999996	7142	Stadtteil
anrath	51.2794745	6.4589738	11536	Stadtteil
neersen	51.2536261893882	6.4744498237427	6880	Stadtteil
schiefbahn	51.2408029583371	6.53921270216063	12184	Stadtteil
willich	51.2641433	6.5446958	22260	Stadtteil
ahle bei bünde, westfalen	52.19274	8.52882999999997	2160	Stadtteil
holsen bei bünde	52.21063	8.50482	3762	Stadtteil
boke, westfalen	51.73211	8.56046000000003	2562	Dorf
ettenkirch	47.7	9.5166667	1830	Ortschaft
altenfurt	49.407222	11.163611	8248	Stadtteil
boxdorf, mittelfranken	49.5166667	11.0166667	2556	Stadtteil
buch	49.4994618	11.045208	1286	Stadtteil
buchenbühl	49.5035866	11.1102676	2383	Stadtteil
eibach	49.4	11.05	8449	Stadtteil
erlenstegen	49.4833333	11.1333333	3859	Stadtteil
fischbach bei nürnberg	49.4166667	11.2	4836	Stadtteil
gaismannshof	49.45	11.0166667	4599	Stadtteil
galgenhof	49.4427	11.0841	17326	Stadtteil
gebersdorf	49.4166667	11.0166667	4206	Stadtteil
großgründlach	49.5333333	11	4899	Stadtteil
großreuth bei schweinau	49.4333333	11.0166667	4604	Stadtteil
höfen	49.45	11.0166667	3399	Stadtteil
katzwang, reichelsdorf ost, reichelsdorfer keller	49.35	11.05	10502	Stadtteil
kornburg, worzeldorf	49.35	11.1	12273	Stadtteil
kraftshof	49.5166667	11.05	745	Stadtteil
krottenbach, mühlhof	49.3833333	11.0166667	2374	Stadtteil
laufamholz	49.4666667	11.1666667	7341	Stadtteil
marienberg	49.4833333	11.0833333	4045	Stadtteil
mögeldorf	49.4666667	11.15	4532	Stadtteil
muggenhof	49.4666667	11.0333333	2184	Stadtteil
neunhof	49.5166667	11.05	1260	Stadtteil
reichelsdorf	49.3833333	11.0333333	7654	Stadtteil
